Id;IdTray;Parent;Marca;Título;Ref;Coleção;Status;Fotos;Qtd;Criado;Atualizado;
150636;17085;169485;BOX 200;BOX 200 V9 BX1850 TENIS BOX 200 BX1850;BX1850;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:56:44
150621;17083;169484;BOX 200;BOX 200 V9 BX 1955 TENIS BOX 200 BX 1955;BX 1955;101;Pendente;0;39;30-11--0001 00:00:00;07-03-2020 10:56:42
150591;17081;169482;BOX 200;BOX 200 V9 BX 1955 TENIS BOX 200 BX 1955;BX 1955;101;Pendente;0;36;30-11--0001 00:00:00;07-03-2020 10:56:41
150576;17077;169481;BOX 200;BOX 200 V9 BK 1455 TENIS INF BOX 200 BK 1455;BK 1455;101;Pendente;0;29;30-11--0001 00:00:00;07-03-2020 10:56:39
150561;17075;169480;BOX 200;BOX 200 V9 BK 1455 TENIS INF BOX 200 BK 1455;BK 1455;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:56:38
150531;17067;169478;BOX 200;BOX 200 V9 BX 1933 TENIS BOX 200 BX 1933;BX 1933;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:56:34
150516;17065;169477;BOX 200;BOX 200 V9 BX 1933 TENIS BOX 200 BX 1933;BX 1933;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:56:32
150501;17063;169476;BOX 200;BOX 200 V9 BX 1933 TENIS BOX 200 BX 1933;BX 1933;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:56:30
150486;17061;169475;BOX 200;BOX 200 V9 BK 1446 TENIS INF BOX 200 BK 1446;BK 1446;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:56:29
150426;19791;169471;BOX 200;BOX 200 V9 BX 1963 TENIS BOX 200 BX 1963;BX 1963;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:56:26
150411;17051;169470;BOX 200;BOX 200 V9 BX 1963 TENIS BOX 200 BX 1963;BX 1963;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:56:24
150396;17049;169469;BOX 200;BOX 200 V9 BX 1901 TENIS BOX 200 BX 1901;BX 1901;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:56:23
150381;17045;169468;BOX 200;BOX 200 V9 BX 1901 TENIS BOX 200 BX 1901;BX 1901;101;Pendente;0;12;30-11--0001 00:00:00;07-03-2020 10:56:21
150366;17043;169467;ENERGY;ENERGY V9 799 A TENIS ENERGY 799 A;799 A;101;Pendente;0;22;30-11--0001 00:00:00;07-03-2020 10:56:19
150336;17039;169465;ENERGY;ENERGY V9 797 A TENIS ENERGY 797 A;797 A;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:56:16
150321;17037;169464;ENERGY;ENERGY V9 797 A TENIS ENERGY 797 A;797 A;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:56:14
150306;20145;169463;FITTY;FITTY V9 571 TENIS FITTY 571;571;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:56:12
150291;17035;169462;FITTY;FITTY V9 571 TENIS FITTY 571;571;101;Pendente;0;22;30-11--0001 00:00:00;07-03-2020 10:56:11
150276;17033;169461;FITTY;FITTY V9 571 TENIS FITTY 571;571;101;Pendente;0;24;30-11--0001 00:00:00;07-03-2020 10:56:10
150261;17031;169460;FITTY;FITTY V9 535 TENIS FITTY 535;535;101;Pendente;0;22;30-11--0001 00:00:00;07-03-2020 10:56:08
150246;17029;169459;FITTY;FITTY V9 535 TENIS FITTY 535;535;101;Pendente;0;16;30-11--0001 00:00:00;07-03-2020 10:56:07
150231;17027;169458;STAR FLEX;STAR FLEX V9 0617 TENIS STAR FLEX 0617;0617;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:56:06
150216;17025;169457;STAR FLEX;STAR FLEX V9 0617 TENIS STAR FLEX 0617;0617;101;Pendente;0;39;30-11--0001 00:00:00;07-03-2020 10:56:05
150201;17021;169456;STAR FLEX;STAR FLEX V9 0541 TENIS STAR FLEX 0541;0541;101;Pendente;0;39;30-11--0001 00:00:00;07-03-2020 10:56:03
150186;17019;169455;STAR FLEX;STAR FLEX V9 0539 TENIS STAR FLEX 0539;0539;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:56:01
150171;17017;169454;STAR FLEX;STAR FLEX V9 0539 TENIS STAR FLEX 0539;0539;101;Pendente;0;11;30-11--0001 00:00:00;07-03-2020 10:56:00
150156;17015;169453;STAR FLEX;STAR FLEX V9 0569 TENIS STAR FLEX 0569;0569;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:55:59
150141;17011;169452;STAR FLEX;STAR FLEX V9 0569 TENIS STAR FLEX 0569;0569;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:55:57
150126;17007;169451;STAR FLEX;STAR FLEX V9 0623 TENIS STAR FLEX 0623;0623;101;Pendente;0;95;30-11--0001 00:00:00;07-03-2020 10:55:55
150111;17005;169450;VORAX;VORAX V9 574C TENIS VORAX 574C;574C;101;Pendente;0;39;30-11--0001 00:00:00;07-03-2020 10:55:53
150096;17003;169449;VORAX;VORAX V9 574C TENIS VORAX 574C;574C;101;Pendente;0;74;30-11--0001 00:00:00;07-03-2020 10:55:51
150081;19789;169448;VORAX;VORAX V9 574C TENIS VORAX 574C;574C;101;Pendente;0;79;30-11--0001 00:00:00;07-03-2020 10:55:50
150066;16999;169447;RAYON;RAYON V9 R256 SAPATENIS INF RAYON R256;R256;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:55:48
150051;16995;169446;RAYON;RAYON V9 R256 SAPATENIS INF RAYON R256;R256;101;Pendente;0;66;30-11--0001 00:00:00;07-03-2020 10:55:47
150036;16993;169445;RAYON;RAYON V9 R255 SAPATENIS INF RAYON R255;R255;101;Pendente;0;75;30-11--0001 00:00:00;07-03-2020 10:55:45
150021;16991;169444;RAYON;RAYON V9 R775 SAPATENIS RAYON R775;R775;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:55:43
150006;16989;169443;RAYON;RAYON V9 R775 SAPATENIS RAYON R775;R775;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:55:42
149991;16987;169442;RAYON;RAYON V9 R735 SAPATENIS RAYON R735;R735;101;Pendente;0;12;30-11--0001 00:00:00;07-03-2020 10:55:41
149976;16985;169441;RAYON;RAYON V9 R765 SAPATENIS RAYON R765;R765;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:55:39
149961;16981;169440;RAYON;RAYON V9 R765 SAPATENIS RAYON R765;R765;101;Pendente;0;32;30-11--0001 00:00:00;07-03-2020 10:55:38
149946;16979;169439;RAYON;RAYON V9 R765 SAPATENIS RAYON R765;R765;101;Pendente;0;11;30-11--0001 00:00:00;07-03-2020 10:55:37
149931;16975;169438;RAYON;RAYON V9 R765 SAPATENIS RAYON R765;R765;101;Pendente;0;26;30-11--0001 00:00:00;07-03-2020 10:55:35
149916;16973;169437;NESK;NESK V9 B5394 TENIS INF NESK B5394;B5394;101;Pendente;0;55;30-11--0001 00:00:00;07-03-2020 10:55:34
149901;16971;169436;NESK;NESK V9 J5394 TENIS INF NESK J5394;J5394;101;Pendente;0;10;30-11--0001 00:00:00;07-03-2020 10:55:33
149886;16969;169435;NESK;NESK V9 J5394 TENIS INF NESK J5394;J5394;101;Pendente;0;37;30-11--0001 00:00:00;07-03-2020 10:55:31
149871;16967;169434;NESK;NESK V9 C5393 TENIS NESK C5393;C5393;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:55:30
149856;16965;169433;NESK;NESK V9 C5393 TENIS NESK C5393;C5393;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:55:29
149841;16961;169432;NESK;NESK V9 C5387 TENIS NESK C5387;C5387;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:55:27
149826;16959;169431;NESK;NESK V9 C5400 TENIS NESK C5400;C5400;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:55:26
149811;16957;169430;NESK;NESK V9 C5394 TENIS NESK C5394;C5394;101;Pendente;0;33;30-11--0001 00:00:00;07-03-2020 10:55:24
149796;16955;169429;NESK;NESK V9 C5394 TENIS NESK C5394;C5394;101;Pendente;0;35;30-11--0001 00:00:00;07-03-2020 10:55:23
149781;16953;169428;ANA FLOR;ANA FLOR V9 66 FI 013 SANDALIA INF ANA FLOR 66 FI 013;66 FI 013;101;Pendente;0;26;30-11--0001 00:00:00;07-03-2020 10:55:21
149766;16951;169427;ANA FLOR;ANA FLOR V9 66 FI 013 SANDALIA INF ANA FLOR 66 FI 013;66 FI 013;101;Pendente;0;32;30-11--0001 00:00:00;07-03-2020 10:55:20
149751;16949;169426;ANA FLOR;ANA FLOR V9 66 FI 104 SANDALIA INF ANA FLOR 66 FI 104;66 FI 104;101;Pendente;0;49;30-11--0001 00:00:00;07-03-2020 10:55:19
149736;16947;169425;ANA FLOR;ANA FLOR V9 66 FI 103 RASTEIRA INF ANA FLOR 66 FI 103;66 FI 103;101;Pendente;0;65;30-11--0001 00:00:00;07-03-2020 10:55:18
149721;16945;169424;ANA FLOR;ANA FLOR V9 66 FI 103 RASTEIRA INF ANA FLOR 66 FI 103;66 FI 103;101;Pendente;0;76;30-11--0001 00:00:00;07-03-2020 10:55:16
149706;16943;169423;ANA FLOR;ANA FLOR V9 13 VC 115 RASTEIRA ANA FLOR 13 VC 115;13 VC 115;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:55:15
149691;16941;169422;ANA FLOR;ANA FLOR V9 13 VC 115 RASTEIRA ANA FLOR 13 VC 115;13 VC 115;101;Pendente;0;16;30-11--0001 00:00:00;07-03-2020 10:55:14
149676;16939;169421;ANA FLOR;ANA FLOR V9 13 VC 115 RASTEIRA ANA FLOR 13 VC 115;13 VC 115;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:55:13
149661;16935;169420;ANA FLOR;ANA FLOR V9 15 F 231 RASTEIRA ANA FLOR 15 F 231;15 F 231;101;Pendente;0;42;30-11--0001 00:00:00;07-03-2020 10:55:11
149646;16933;169419;ANA FLOR;ANA FLOR V9 15 F 231 RASTEIRA ANA FLOR 15 F 231;15 F 231;101;Pendente;0;56;30-11--0001 00:00:00;07-03-2020 10:55:10
149631;16929;169418;ANA FLOR;ANA FLOR V9 15 F 231 RASTEIRA ANA FLOR 15 F 231;15 F 231;101;Pendente;0;46;30-11--0001 00:00:00;07-03-2020 10:55:09
149616;16927;169417;ANA FLOR;ANA FLOR V9 11 VL 012 SANDALIA RAST ANA FLOR 2114 10 047;2114 10 047;101;Pendente;0;12;30-11--0001 00:00:00;07-03-2020 10:55:08
149586;16923;169415;ANA FLOR;ANA FLOR V9 11 VL 012 SANDALIA RAST ANA FLOR 2114 10 047;2114 10 047;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:55:06
149556;16921;169413;RED SUN;RED SUN V9 2114 10 355 TENIS RED SUN 2114 10 355;2114 10 355;101;Pendente;0;42;30-11--0001 00:00:00;07-03-2020 10:55:05
149451;16911;169406;BIKER TRYMON;BIKER V9 3550 TENIS BIKER TRYMON 3550;3550;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:54:56
149436;16909;169405;BIKER TRYMON;BIKER V9 3540 TENIS BIKER TRYMON 3540;3540;101;Pendente;0;25;30-11--0001 00:00:00;07-03-2020 10:54:55
149421;17977;169404;BIKER TRYMON;BIKER V9 3540 TENIS BIKER TRYMON 3540;3540;101;Pendente;0;29;30-11--0001 00:00:00;07-03-2020 10:54:54
149406;16907;169403;BIKER TRYMON;BIKER V9 3260 TENIS BIKER TRYMON 3260;3260;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:54:53
149391;16905;169402;BIKER TRYMON;BIKER V9 990 TENIS BIKER TRYMON 990;990;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:54:52
149376;19785;169401;BIKER TRYMON;BIKER V9 990 TENIS BIKER TRYMON 990;990;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:54:50
149361;16903;169400;BIKER TRYMON;BIKER V9 990 TENIS BIKER TRYMON 990;990;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:54:49
149316;16897;169397;COMFORT SHOW;COMFORT SHOW V9 3251 ALPARGATA COMFORT SHOW 3251;3251;101;Pendente;0;24;30-11--0001 00:00:00;07-03-2020 10:54:47
149286;16893;169395;COMFORT SHOW;COMFORT SHOW V9 3259 ALPARGATA COMFORT SHOW 3259;3259;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:54:45
149256;16889;169393;COMFORT SHOW;COMFORT SHOW V9 3077 ALPARGATAS COMFORT SHOW 3077;3077;101;Pendente;0;24;30-11--0001 00:00:00;07-03-2020 10:54:42
149241;16887;169392;FLORENCE;FLORATA V9 428 SAPATILHA FLORENCE 428;428;101;Pendente;0;53;30-11--0001 00:00:00;07-03-2020 10:54:41
149226;16885;169391;FLORENCE;FLORATA V9 428 SAPATILHA FLORENCE 428;428;101;Pendente;0;10;30-11--0001 00:00:00;07-03-2020 10:54:40
149211;16883;169390;FLORENCE;FLORATA V9 428 SAPATILHA FLORENCE 428;428;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:54:38
149166;16877;169387;FLORENCE;FLORATA V9 164 TENIS FLORENCE 164;164;101;Pendente;0;30;30-11--0001 00:00:00;07-03-2020 10:54:35
149151;16875;169386;FLORENCE;FLORATA V9 164 TENIS FLORENCE 164;164;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:54:34
149136;16873;169385;FLORENCE;FLORATA V9 164 TENIS FLORENCE 164;164;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:54:33
149121;16871;169384;MARINA CARVALHO;MARINA CARVALHO V9 476 SANDALIA MARINA CARVALHO 476;476;101;Pendente;0;32;30-11--0001 00:00:00;07-03-2020 10:54:31
149106;16867;169383;MARINA CARVALHO;MARINA CARVALHO V9 476 SANDALIA MARINA CARVALHO 476;476;101;Pendente;0;30;30-11--0001 00:00:00;07-03-2020 10:54:30
149091;16865;169382;MARINA CARVALHO;MARINA CARVALHO V9 481 SANDALIA MARINA CARVALHO 481;481;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:54:29
149076;16863;169381;MARINA CARVALHO;MARINA CARVALHO V9 481 SANDALIA MARINA CARVALHO 481;481;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:54:28
149061;16859;169380;MARINA CARVALHO;MARINA CARVALHO V9 450 SANDALIA MARINA CARVALHO 450;450;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:54:27
149046;16855;169379;MARINA CARVALHO;MARINA CARVALHO V9 450 SANDALIA MARINA CARVALHO 450;450;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:54:25
149031;16853;169378;FIO DE OURO;FIO DE OURO V9 5527 4711 SANDALIA RAST FIO DE OURO 5527 4711;5527 4711;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:54:24
148971;19783;169374;FIO DE OURO;FIO DE OURO V9 5524 4711 RASTEIRA FIO DE OURO 5524 4711;5524 4711;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:54:19
148896;16833;169369;ADDAN;ADDAN V9 5046 SANDALIA RAST ADDAN 5046;5046;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:54:12
148881;16831;169368;ADDAN;ADDAN V9 5046 SANDALIA RAST ADDAN 5046;5046;101;Pendente;0;34;30-11--0001 00:00:00;07-03-2020 10:54:11
148866;16829;169367;ADDAN;ADDAN V9 5048 SANDALIA RAST ADDAN 5048;5048;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:54:09
148806;16817;169363;ADDAN;ADDAN V9 9012 SANDALIA ADDAN 9012;9012;101;Pendente;0;23;30-11--0001 00:00:00;07-03-2020 10:54:03
148746;16809;169359;JULIANA AMARAL;JULIANA AMARAL V9 SB1363P SANDALIA JULIANA AMARAL SB1363P;SB1363P;101;Pendente;0;19;30-11--0001 00:00:00;07-03-2020 10:53:56
148731;16807;169358;JULIANA AMARAL;JULIANA AMARAL V9 SB1328P TAMANCO JULIANA AMARAL SB1328P;SB1328P;101;Pendente;0;26;30-11--0001 00:00:00;07-03-2020 10:53:55
148656;16797;169353;JULIANA AMARAL;JULIANA AMARAL V9 R1107P RASTEIRA JULIANA AMARAL R1107P;R1107P;101;Pendente;0;33;30-11--0001 00:00:00;07-03-2020 10:53:50
148611;16791;169350;NADIA TALITA;NADIA TALITA V9 8.035 TENIS NADIA TALITA 8.035;8.035;101;Pendente;0;69;30-11--0001 00:00:00;07-03-2020 10:53:46
148581;16785;169348;NADIA TALITA;NADIA TALITA V9 8.035 TENIS NADIA TALITA 8.035;8.035;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:53:43
148536;16781;169345;GIOVANNA DIAS;GIOVANNA DIAS V9 406.465 RASTEIRA GIOVANNA DIAS 406.465;406.465;101;Pendente;0;67;30-11--0001 00:00:00;07-03-2020 10:53:41
148521;16779;169344;GIOVANNA DIAS;GIOVANNA DIAS V9 406.470 RASTEIRA GIOVANNA DIAS 406.470;406.470;101;Pendente;0;23;30-11--0001 00:00:00;07-03-2020 10:53:39
148491;16777;169342;GIOVANNA DIAS;GIOVANNA DIAS V9 91.465 TAMANCO ANB GIOVANNA DIAS 91.465;91.465;101;Pendente;0;67;30-11--0001 00:00:00;07-03-2020 10:53:38
148476;16775;169341;GIOVANNA DIAS;GIOVANNA DIAS V9 91.470 TAMANCO ANB GIOVANNA DIAS 91.470;91.470;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:53:37
148355;16757;169332;LUPO;LUPO 4538-089 AF KIT3 LUPO 4538-089;4538-089;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:53:36
148326;19781;169310;VIA MARTE;VIA MARTE V9 12504 TENIS VIA MARTE 12504;12504;101;Pendente;0;46;30-11--0001 00:00:00;07-03-2020 10:53:35
148207;17927;169229;LUPO;LUPO 00733 CUECA AM BOXER LUPO 00733;00733;101;Pendente;0;40;30-11--0001 00:00:00;07-03-2020 10:53:30
148205;16705;169227;LUPO;LUPO 00526 CUECA AM SUNGA LUPO 00526;00526;101;Pendente;0;85;30-11--0001 00:00:00;07-03-2020 10:53:30
148204;16703;169226;LUPO;LUPO 00480 CUECA AM SUNGA LUPO 00480;00480;101;Pendente;0;118;30-11--0001 00:00:00;07-03-2020 10:53:30
148203;16701;169225;LUPO;LUPO 00418 CUECA AM SUNGA LUPO 00418;00418;101;Pendente;0;40;30-11--0001 00:00:00;07-03-2020 10:53:29
147887;12069;169062;MOLECA;MOLECA V9 5414104 RASTEIRA MOLECA 5414104;5414104;101;Pendente;0;55;30-11--0001 00:00:00;07-03-2020 10:53:28
147827;16657;168917;COCA COLA;COCA-COLA V9 CC1687 TENIS COCA COLA CC1687;CC1687;101;Pendente;0;16;30-11--0001 00:00:00;07-03-2020 10:53:24
147812;16655;168916;COCA COLA;COCA-COLA V9 CC1146 TENIS COCA COLA CC1146;CC1146;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:53:23
147797;16653;168915;COCA COLA;COCA-COLA V9 CC1577 TENIS COCA COLA CC1577;CC1577;101;Pendente;0;23;30-11--0001 00:00:00;07-03-2020 10:53:22
147542;16651;168897;CAVALIERY;CAVALIERY V9 5311001 TENIS CAVALIERY 5311001;5311001;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:52:55
147534;16647;168895;HAVAIANAS;HAVAIANAS SLIM TROPICAL HAVAIANAS 4122111;4122111;101;Pendente;0;23;30-11--0001 00:00:00;07-03-2020 10:52:55
147495;16641;168889;ALPARGATAS;HAVAIANAS FANTASIA ROMANTICA ALPARGATAS 4144511;4144511;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:52:52
147425;16633;168879;HAVAIANAS;HAVAIANAS KIDS FLORES HAVAIANAS 4000052;4000052;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:52:49
147292;12027;168866;CAMPESI;CAMPESI V9 L6934 SANDALIA CAMPESI L6934;L6934;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:52:41
147157;12009;168857;GRENDENE;RD 26468 IPANEMA ELO PRINT GRENDENE 26468;26468;101;Pendente;0;15;30-11--0001 00:00:00;07-03-2020 10:52:29
147142;12007;168856;GRENDENE;RD 26468 IPANEMA ELO PRINT GRENDENE 26468;26468;101;Pendente;0;33;30-11--0001 00:00:00;07-03-2020 10:52:28
147127;12005;168855;GRENDENE;RD 26468 IPANEMA ELO PRINT GRENDENE 26468;26468;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:52:27
147112;12003;168854;GRENDENE;RD 26371 IPANEMA FEEL PRINT GRENDENE 26371;26371;101;Pendente;0;22;30-11--0001 00:00:00;07-03-2020 10:52:26
147097;12001;168853;GRENDENE;RD 26371 IPANEMA FEEL PRINT GRENDENE 26371;26371;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:52:25
147082;11999;168852;GRENDENE;RD 26364 IPANEMA SOUL PRINT GRENDENE 26364;26364;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:52:24
147067;11997;168851;GRENDENE;RD 26364 IPANEMA SOUL PRINT GRENDENE 26364;26364;101;Pendente;0;41;30-11--0001 00:00:00;07-03-2020 10:52:22
147037;16625;168849;GRENDHA;RD 17991 GRENDHA IVETE SANGALO AXE SAND AD GRENDHA 17991;17991;101;Pendente;0;18;30-11--0001 00:00:00;07-03-2020 10:52:20
147022;16623;168848;GRENDHA;RD 17896 GRENDHA IVETE SANGALO AXE RAST AD GRENDHA 17986;17986;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:52:19
147007;16621;168847;GRENDHA;RD 17896 GRENDHA IVETE SANGALO AXE RAST AD GRENDHA 17986;17986;101;Pendente;0;37;30-11--0001 00:00:00;07-03-2020 10:52:18
146969;16603;168836;KALARARY;CARTEIRA. MAS I9 BRAVELLY KALARARY ESXX;ESXX;101;Pendente;0;11;30-11--0001 00:00:00;07-03-2020 10:52:14
146923;11987;168832;MOLECA;MOLECA V9 5447103 SANDALIA MOLECA 5447103;5447103;101;Pendente;0;10;30-11--0001 00:00:00;07-03-2020 10:52:10
146848;11977;168827;KIDY;KIDY V9 1450020 SANDALIA ANABELA KIDY 1450020;1450020;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:52:03
146803;11971;168824;KIDY;KIDY V9 0699322 SANDALIA FLEX KIDY 0699322;0699322;101;Pendente;0;17;30-11--0001 00:00:00;07-03-2020 10:51:58
146743;11963;168820;KIDY;KIDY V9 1430081 SAPATILHA LOVE KIDY 1430081;1430081;101;Pendente;0;28;30-11--0001 00:00:00;07-03-2020 10:51:54
146713;11959;168818;KIDY;KIDY V9 0270403 SAPATILHA KIDY 0270403;0270403;101;Pendente;0;13;30-11--0001 00:00:00;07-03-2020 10:51:52
146683;11955;168816;KIDY;KIDY V9 1560251 SANDALIA AMAR KIDY 1560251;1560251;101;Pendente;0;29;30-11--0001 00:00:00;07-03-2020 10:51:49
146638;11949;168813;KIDY;KIDY V9 0020692 SANDALIA BABY EQUILIBRIO KIDY 0020692;0020692;101;Pendente;0;28;30-11--0001 00:00:00;07-03-2020 10:51:46
146608;11945;168811;KIDY;KIDY V9 0651003 TENIS SLIME KIDY 0651003;0651003;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:51:43
146533;11935;168806;KIDY;KIDY V9 0111001 SAPATENIS FIRENZE KIDY 0111001;0111001;101;Pendente;0;27;30-11--0001 00:00:00;07-03-2020 10:51:37
146398;11917;168797;KIDY;KIDY V9 0090790 TENIS COLORS KIDY 0090790;0090790;101;Pendente;0;31;30-11--0001 00:00:00;07-03-2020 10:51:33
146248;11901;168787;MOLECA;MOLECA V9 5679102 SAPATILHA MOLECA 5679102;5679102;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:51:24
146233;11899;168786;MOLECA;MOLECA V9 5679102 SAPATILHA MOLECA 5679102;5679102;101;Pendente;0;11;30-11--0001 00:00:00;07-03-2020 10:51:22
146143;11887;168780;MOLECA;MOLECA V9 5658116 TENIS MOLECA 5658116;5658116;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:51:16
146128;11885;168779;MOLECA;MOLECA V9 5658116 TENIS MOLECA 5658116;5658116;101;Pendente;0;22;30-11--0001 00:00:00;07-03-2020 10:51:14
145933;11865;168766;MOLECA;MOLECA V9 5414100 RASTEIRA MOLECA 5414100;5414100;101;Pendente;0;45;30-11--0001 00:00:00;07-03-2020 10:50:59
145828;11851;168759;MOLECA;MOLECA V9 5297433 RASTEIRA MOLECA 5297433;5297433;101;Pendente;0;25;30-11--0001 00:00:00;07-03-2020 10:50:49
145513;12895;168721;MISSISSIPI;MISSISSIPI V9 Q1312 SANDALIA MISSISSIPI Q1312;Q1312;101;Pendente;0;28;30-11--0001 00:00:00;07-03-2020 10:50:27
145183;11815;168693;DAKOTA;DAKOTA V9 Z5652 RASTEIRA DAKOTA Z5652;Z5652;101;Pendente;0;35;30-11--0001 00:00:00;07-03-2020 10:49:50
144988;11789;168677;DAKOTA;DAKOTA V9 Z5592 SANDALIA DAKOTA Z5592;Z5592;101;Pendente;0;24;30-11--0001 00:00:00;07-03-2020 10:49:35
144943;11783;168674;KOLOSH;KOLOSH V9 C1942 TENIS KOLOSH C1942;C1942;101;Pendente;0;21;30-11--0001 00:00:00;07-03-2020 10:49:32
144913;11779;168672;KOLOSH;KOLOSH V9 C0153 TENIS KOLOSH C0153;C0153;101;Pendente;0;25;30-11--0001 00:00:00;07-03-2020 10:49:29
144763;11763;168578;MODARE;MODARE V9 7345101 TENIS MODARE 7345101;7345101;101;Pendente;0;12;30-11--0001 00:00:00;07-03-2020 10:49:20
144748;11761;168577;MODARE;MODARE V9 7347100 TENIS MODARE 7347100;7347100;101;Pendente;0;37;30-11--0001 00:00:00;07-03-2020 10:49:19
144733;11759;168576;MODARE;MODARE V9 7347100 TENIS MODARE 7347100;7347100;101;Pendente;0;23;30-11--0001 00:00:00;07-03-2020 10:49:18
144718;11757;168575;MODARE;MODARE V9 7347100 TENIS MODARE 7347100;7347100;101;Pendente;0;33;30-11--0001 00:00:00;07-03-2020 10:49:16
144673;11751;168572;MODARE;MODARE V9 7035639 MOCASSIM MODARE 7035639;7035639;101;Pendente;0;30;30-11--0001 00:00:00;07-03-2020 10:49:12
144553;11735;168564;MODARE;MODARE V9 7017453 TAMANCO MODARE 7017453;7017453;101;Pendente;0;43;30-11--0001 00:00:00;07-03-2020 10:48:58
144493;16581;168560;SUA CIA;SUA CIA V9 8002-12121 SAPATILHA SUA CIA 8002-12121;8002-12121;101;Pendente;0;10;30-11--0001 00:00:00;07-03-2020 10:48:52
144418;16571;168555;SUA CIA;SUA CIA V9 8004-12124 SAPATILHA SUA CIA 8004-12124;8004-12124;101;Pendente;0;20;30-11--0001 00:00:00;07-03-2020 10:48:46
144388;16565;168553;SUA CIA;SUA CIA V9 8066-12270 SAPATILHA SUA CIA 8066-12270;8066-12270;101;Pendente;0;14;30-11--0001 00:00:00;07-03-2020 10:48:43
144358;16561;168551;SUA CIA;SUA CIA V9 8066-12367 SAPATILHA SUA CIA 8066-12367;8066-12367;101;Pendente;0;41;30-11--0001 00:00:00;07-03-2020 10:48:40
144343;19773;168550;SUA CIA;SUA CIA V9 8066-12367 SAPATILHA SUA CIA 8066-12367;8066-12367;101;Pendente;0;28;30-11--0001 00:00:00;07-03-2020 10:48:39
